Terminal;Conexion;Hora inicio de sesion;Hora de fin de sesion;Mi linea;Mi tarifa;Servicios contratados
WEB;Ethernet;2021-08-21 13:23:52.128;2021-08-21 13:23:55.230;1337;94;3102;"respuesta de la XPL OK: 2506ms";"Tiempo final empleado: 2536ms"
WEB;Ethernet;2021-08-21 13:24:42.134;2021-08-21 13:24:44.873;1276;304;2739;"respuesta de la XPL OK: 2379ms";"Tiempo final empleado: 2401ms"
WEB;Ethernet;2021-08-21 13:25:28.876;2021-08-21 13:25:31.519;1310;385;2643;"respuesta de la XPL OK: 2345ms";"Tiempo final empleado: 2362ms"
WEB;Ethernet;2021-08-21 13:26:15.599;2021-08-21 13:26:17.540;1415;597;1941;"respuesta de la XPL OK: 1955ms";"Tiempo final empleado: 1981ms"
WEB;Ethernet;2021-08-21 13:27:04.594;2021-08-21 13:27:06.653;2823;135;2059;"respuesta de la XPL OK: 2370ms";"Tiempo final empleado: 2393ms"
WEB;Ethernet;2021-08-21 13:27:50.541;2021-08-21 13:27:52.696;1494;523;2155;"respuesta de la XPL OK: 2387ms";"Tiempo final empleado: 2403ms"
WEB;Ethernet;2021-08-21 13:28:36.015;2021-08-21 13:28:38.795;1343;61;2780;"respuesta de la XPL OK: 2094ms";"Tiempo final empleado: 2111ms"
WEB;Ethernet;2021-08-21 13:29:23.123;2021-08-21 13:29:25.719;1970;67;2596;"respuesta de la XPL OK: 2654ms";"Tiempo final empleado: 2674ms"
WEB;Ethernet;2021-08-21 13:30:09.332;2021-08-21 13:30:11.704;1410;182;2372;"respuesta de la XPL OK: 1978ms";"Tiempo final empleado: 1995ms"
WEB;Ethernet;2021-08-21 13:30:56.622;2021-08-21 13:31:03.573;1282;76;6951;"respuesta de la XPL OK: 6324ms";"Tiempo final empleado: 6349ms"
WEB;Ethernet;2021-08-21 13:31:47.151;2021-08-21 13:31:49.847;1455;146;2696;"respuesta de la XPL OK: 2084ms";"Tiempo final empleado: 2139ms"
WEB;Ethernet;2021-08-21 13:32:33.444;2021-08-21 13:32:35.607;1351;158;2163;"respuesta de la XPL OK: 1828ms";"Tiempo final empleado: 1846ms"
WEB;Ethernet;2021-08-21 13:33:22.931;2021-08-21 13:33:25.748;1687;346;2817;"respuesta de la XPL OK: 2362ms";"Tiempo final empleado: 2380ms"
WEB;Ethernet;2021-08-21 13:34:10.149;2021-08-21 13:34:16.053;1389;72;5904;"respuesta de la XPL OK: 5144ms";"Tiempo final empleado: 5157ms"
WEB;Ethernet;2021-08-21 13:35:03.504;2021-08-21 13:35:07.820;1370;88;4316;"respuesta de la XPL OK: 3361ms";"Tiempo final empleado: 3377ms"
WEB;Ethernet;2021-08-21 13:35:50.026;2021-08-21 13:35:52.598;1363;111;2572;"respuesta de la XPL OK: 2087ms";"Tiempo final empleado: 2105ms"
WEB;Ethernet;2021-08-21 13:36:36.146;2021-08-21 13:36:39.669;1345;66;3523;"respuesta de la XPL OK: 2660ms";"Tiempo final empleado: 2679ms"
WEB;Ethernet;2021-08-21 13:37:25.390;2021-08-21 13:37:28.097;1579;55;2707;"respuesta de la XPL OK: 2049ms";"Tiempo final empleado: 2069ms"
WEB;Ethernet;2021-08-21 13:38:11.235;2021-08-21 13:38:15.162;1631;470;3927;"respuesta de la XPL OK: 2380ms";"Tiempo final empleado: 2396ms"
WEB;Ethernet;2021-08-21 13:38:57.775;2021-08-21 13:39:00.532;1134;61;2757;"respuesta de la XPL OK: 2166ms";"Tiempo final empleado: 2185ms"
WEB;Ethernet;2021-08-21 13:39:44.513;2021-08-21 13:39:47.051;1357;119;2538;"respuesta de la XPL OK: 1946ms";"Tiempo final empleado: 1961ms"
WEB;Ethernet;2021-08-21 13:40:29.724;2021-08-21 13:40:32.568;1102;69;2844;"respuesta de la XPL OK: 2162ms";"Tiempo final empleado: 2178ms"
WEB;Ethernet;2021-08-21 13:41:20.012;2021-08-21 13:41:23.187;1672;69;3175;"respuesta de la XPL OK: 2057ms";"Tiempo final empleado: 2081ms"
WEB;Ethernet;2021-08-21 13:42:06.447;2021-08-21 13:42:09.041;1502;143;2594;"respuesta de la XPL OK: 2185ms";"Tiempo final empleado: 2203ms"
WEB;Ethernet;2021-08-21 13:42:51.647;2021-08-21 13:42:54.393;1515;92;2746;"respuesta de la XPL OK: 2243ms";"Tiempo final empleado: 2263ms"
WEB;Ethernet;2021-08-21 13:43:37.747;2021-08-21 13:43:39.401;2219;114;1654;"respuesta de la XPL OK: 2165ms";"Tiempo final empleado: 2182ms"
WEB;Ethernet;2021-08-21 13:44:21.290;2021-08-21 13:44:24.356;1406;71;3066;"respuesta de la XPL OK: 2581ms";"Tiempo final empleado: 2606ms"
WEB;Ethernet;2021-08-21 13:45:10.678;2021-08-21 13:45:16.622;1452;130;5944;"respuesta de la XPL OK: 5192ms";"Tiempo final empleado: 5207ms"
WEB;Ethernet;2021-08-21 13:46:01.074;2021-08-21 13:46:04.197;1110;61;3123;"respuesta de la XPL OK: 2088ms";"Tiempo final empleado: 2157ms"
WEB;Ethernet;2021-08-21 13:46:49.915;2021-08-21 13:46:52.169;1753;947;2254;"respuesta de la XPL OK: 2839ms";"Tiempo final empleado: 2859ms"
WEB;Ethernet;2021-08-21 13:47:38.181;2021-08-21 13:47:40.294;1500;307;2113;"respuesta de la XPL OK: 2018ms";"Tiempo final empleado: 2034ms"
WEB;Ethernet;2021-08-21 13:48:22.269;2021-08-21 13:48:25.953;1103;66;3684;"respuesta de la XPL OK: 3118ms";"Tiempo final empleado: 3133ms"
WEB;Ethernet;2021-08-21 13:49:13.009;2021-08-21 13:49:15.842;1557;146;2833;"respuesta de la XPL OK: 2296ms";"Tiempo final empleado: 2317ms"
WEB;Ethernet;2021-08-21 13:49:59.492;2021-08-21 13:50:02.237;1235;55;2745;"respuesta de la XPL OK: 2183ms";"Tiempo final empleado: 2216ms"
WEB;Ethernet;2021-08-21 13:50:46.945;2021-08-21 13:50:49.765;1104;60;2820;"respuesta de la XPL OK: 2184ms";"Tiempo final empleado: 2201ms"
WEB;Ethernet;2021-08-21 13:51:35.289;2021-08-21 13:51:37.785;1332;76;2496;"respuesta de la XPL OK: 1941ms";"Tiempo final empleado: 1957ms"
WEB;Ethernet;2021-08-21 13:52:20.527;2021-08-21 13:52:23.456;1441;80;2929;"respuesta de la XPL OK: 2173ms";"Tiempo final empleado: 2188ms"
WEB;Ethernet;2021-08-21 13:53:11.365;2021-08-21 13:53:14.826;1297;68;3461;"respuesta de la XPL OK: 2660ms";"Tiempo final empleado: 2675ms"
WEB;Ethernet;2021-08-21 13:53:57.287;2021-08-21 13:53:59.856;1427;102;2569;"respuesta de la XPL OK: 2013ms";"Tiempo final empleado: 2028ms"
WEB;Ethernet;2021-08-21 13:54:44.346;2021-08-21 13:54:47.484;1448;76;3138;"respuesta de la XPL OK: 2577ms";"Tiempo final empleado: 2591ms"
WEB;Ethernet;2021-08-21 13:55:29.994;2021-08-21 13:55:32.578;1307;122;2584;"respuesta de la XPL OK: 2159ms";"Tiempo final empleado: 2173ms"
WEB;Ethernet;2021-08-21 13:56:16.473;2021-08-21 13:56:19.785;1288;57;3312;"respuesta de la XPL OK: 2660ms";"Tiempo final empleado: 2677ms"
WEB;Ethernet;2021-08-21 13:57:03.965;2021-08-21 13:57:06.900;1624;78;2935;"respuesta de la XPL OK: 2369ms";"Tiempo final empleado: 2384ms"
WEB;Ethernet;2021-08-21 13:57:49.303;2021-08-21 13:57:52.636;1302;73;3333;"respuesta de la XPL OK: 2496ms";"Tiempo final empleado: 2512ms"
WEB;Ethernet;2021-08-21 13:58:35.677;2021-08-21 13:58:38.578;1816;129;2901;"respuesta de la XPL OK: 2352ms";"Tiempo final empleado: 2371ms"
WEB;Ethernet;2021-08-21 13:59:21.927;2021-08-21 13:59:25.889;1359;60;3962;"respuesta de la XPL OK: 3171ms";"Tiempo final empleado: 3188ms"
WEB;Ethernet;2021-08-21 14:00:16.519;2021-08-21 14:00:18.863;2119;112;2344;"respuesta de la XPL OK: 1913ms";"Tiempo final empleado: 1928ms"
WEB;Ethernet;2021-08-21 14:01:04.308;2021-08-21 14:01:10.286;1331;67;5978;"respuesta de la XPL OK: 5008ms";"Tiempo final empleado: 5027ms"
WEB;Ethernet;2021-08-21 14:01:53.592;2021-08-21 14:01:56.740;1300;56;3148;"respuesta de la XPL OK: 2445ms";"Tiempo final empleado: 2467ms"
WEB;Ethernet;2021-08-21 14:02:40.881;2021-08-21 14:02:44.091;1352;55;3210;"respuesta de la XPL OK: 2479ms";"Tiempo final empleado: 2492ms"
WEB;Ethernet;2021-08-21 14:03:27.781;2021-08-21 14:03:31.589;1601;58;3808;"respuesta de la XPL OK: 3201ms";"Tiempo final empleado: 3216ms"
WEB;Ethernet;2021-08-21 14:04:16.725;2021-08-21 14:04:18.735;1666;499;2009;"respuesta de la XPL OK: 2064ms";"Tiempo final empleado: 2079ms"
WEB;Ethernet;2021-08-21 14:05:39.823;2021-08-21 14:05:42.950;1376;156;3127;"respuesta de la XPL OK: 2520ms";"Tiempo final empleado: 2536ms"
WEB;Ethernet;2021-08-21 14:06:26.883;2021-08-21 14:06:31.215;2106;73;4332;"respuesta de la XPL OK: 4578ms";"Tiempo final empleado: 4591ms"
WEB;Ethernet;2021-08-21 14:07:12.566;2021-08-21 14:07:15.410;1524;56;2844;"respuesta de la XPL OK: 1935ms";"Tiempo final empleado: 1953ms"
